subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: y1,T2_1 Tegula length: x2,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version,keep
82424743,450650163,dearmstrong,1526,830,1970,824,2867,1994,3447,1974,Yes,UCSB-IZC00010302,UCSB-IZC00010302_had_lbs.jpg,14-Nov-2022 05:50:28,14-Nov-2022 05:50:49,,,1.1,
82424824,450650183,dearmstrong,1653,767,2091,761,2676,1988,2963,2003,Yes,UCSB-IZC00038883,UCSB-IZC00038883_had_lbs.jpg,14-Nov-2022 05:50:49,14-Nov-2022 05:51:14,,,1.1,
82424797,450650198,dearmstrong,2060,226,2611,225,3514,2058,3500,1851,Yes,UCSB-IZC00036078,UCSB-IZC00036078_had_lbs.jpg,14-Nov-2022 05:51:14,14-Nov-2022 05:51:35,,,1.1,
82424779,450650224,dearmstrong,2026,814,2467,813,2809,1886,3297,1887,Yes,UCSB-IZC00033161,UCSB-IZC00033161_had_lbs.jpg,14-Nov-2022 05:51:35,14-Nov-2022 05:51:59,,,1.1,
82424741,450650240,dearmstrong,1721,861,2157,859,2310,1875,2786,1869,Yes,UCSB-IZC00010290,UCSB-IZC00010290_had_lbs.jpg,14-Nov-2022 05:51:59,14-Nov-2022 05:52:21,,,1.1,
82424888,450652894,GeorgeDuBose,2153,754,2575,752,3184,1767,3419,1752,No,UCSB-IZC00042102,UCSB-IZC00042102_had_lbs.jpg,14-Nov-2022 06:17:42,14-Nov-2022 06:25:10,,,1.1,
82424955,450653484,GeorgeDuBose,2052,724,2448,725,2797,1946,3019,1943,Yes,UCSB-IZC00043703,UCSB-IZC00043703_had_lbs.jpg,14-Nov-2022 06:25:10,14-Nov-2022 06:33:07,,,1.1,
82424846,450653671,GeorgeDuBose,2014,791,2455,790,2761,2426,3000,2394,,UCSB-IZC00038935,UCSB-IZC00038935_had_lbs.jpg,14-Nov-2022 06:33:07,14-Nov-2022 06:35:04,,,1.1,
82424790,450653837,GeorgeDuBose,1872,750,2261,748,2398,1516,2644,1522,No,UCSB-IZC00035522,UCSB-IZC00035522_had_lbs.jpg,14-Nov-2022 06:35:04,14-Nov-2022 06:36:49,,,1.1,
82424925,450693917,bethzylopez5,1893,715,2301,707,2481,1424,2807,1432,Yes,UCSB-IZC00042803,UCSB-IZC00042803_had_lbs.jpg,14-Nov-2022 14:15:08,14-Nov-2022 14:18:09,,,1.1,
82424895,450694045,bethzylopez5,2097,821,2546,813,2562,1938,2896,1930,Yes,UCSB-IZC00042434,UCSB-IZC00042434_had_lbs.jpg,14-Nov-2022 14:18:09,14-Nov-2022 14:18:57,,,1.1,
82424825,450694110,bethzylopez5,2105,772,2529,764,2562,1563,2896,1571,Yes,UCSB-IZC00038884,UCSB-IZC00038884_had_lbs.jpg,14-Nov-2022 14:18:57,14-Nov-2022 14:19:21,,,1.1,
82424833,450694179,bethzylopez5,3019,707,3459,707,3060,1914,3427,1938,Yes,UCSB-IZC00038900,UCSB-IZC00038900_had_lbs.jpg,14-Nov-2022 14:19:21,14-Nov-2022 14:19:44,,,1.1,
82424942,450694238,bethzylopez5,2839,731,3247,739,2782,1522,3109,1538,Yes,UCSB-IZC00042852,UCSB-IZC00042852_had_lbs.jpg,14-Nov-2022 14:19:44,14-Nov-2022 14:20:06,,,1.1,
82424761,450694291,bethzylopez5,3076,160,3606,144,3492,1457,3500,1734,Yes,UCSB-IZC00030260,UCSB-IZC00030260_had_lbs.jpg,14-Nov-2022 14:20:06,14-Nov-2022 14:20:22,,,1.1,
82424855,450694351,bethzylopez5,2497,723,2937,715,2154,1620,2513,1669,Yes,UCSB-IZC00040436,UCSB-IZC00040436_had_lbs.jpg,14-Nov-2022 14:20:22,14-Nov-2022 14:20:43,,,1.1,
82424883,450694401,bethzylopez5,2815,764,3263,764,2774,2126,3117,2150,Yes,UCSB-IZC00042088,UCSB-IZC00042088_had_lbs.jpg,14-Nov-2022 14:20:43,14-Nov-2022 14:20:59,,,1.1,
82424886,450694476,bethzylopez5,2986,291,3427,282,2799,1008,3133,1082,Yes,UCSB-IZC00042091,UCSB-IZC00042091_had_lbs.jpg,14-Nov-2022 14:20:59,14-Nov-2022 14:21:23,,,1.1,
82424795,450694519,bethzylopez5,1657,780,2081,780,2073,2134,2497,2093,Yes,UCSB-IZC00035629,UCSB-IZC00035629_had_lbs.jpg,14-Nov-2022 14:21:23,14-Nov-2022 14:21:39,,,1.1,
82424940,450694548,bethzylopez5,1714,723,2146,723,2154,2240,2603,2232,Yes,UCSB-IZC00042842,UCSB-IZC00042842_had_lbs.jpg,14-Nov-2022 14:21:39,14-Nov-2022 14:21:55,,,1.1,
82424873,450694657,bethzylopez5,2595,1481,3035,1473,2603,2069,2945,2101,No,UCSB-IZC00042067,UCSB-IZC00042067_had_lbs.jpg,14-Nov-2022 14:21:55,14-Nov-2022 14:22:32,,,1.1,
82424930,450694732,bethzylopez5,3043,609,3484,609,3051,1343,3133,1457,No,UCSB-IZC00042813,UCSB-IZC00042813_had_lbs.jpg,14-Nov-2022 14:22:32,14-Nov-2022 14:22:57,,,1.1,
82424949,450694833,bethzylopez5,2611,780,3043,772,2741,1547,3084,1555,Yes,UCSB-IZC00042906,UCSB-IZC00042906_had_lbs.jpg,14-Nov-2022 14:22:57,14-Nov-2022 14:23:32,,,1.1,
82424955,450694909,bethzylopez5,2856,666,3263,666,2758,1930,3076,1914,Yes,UCSB-IZC00043703,UCSB-IZC00043703_had_lbs.jpg,14-Nov-2022 14:23:32,14-Nov-2022 14:24:01,,,1.1,
82424956,450694973,bethzylopez5,3076,788,3467,788,2831,2011,3141,2020,Yes,UCSB-IZC00043723,UCSB-IZC00043723_had_lbs.jpg,14-Nov-2022 14:24:01,14-Nov-2022 14:24:29,,,1.1,
82424813,450695044,bethzylopez5,3157,707,3598,715,2848,1922,3182,1914,Yes,UCSB-IZC00038662,UCSB-IZC00038662_had_lbs.jpg,14-Nov-2022 14:24:29,14-Nov-2022 14:24:52,,,1.1,
82424877,450695089,bethzylopez5,2619,658,3019,658,2277,1865,2627,1873,Yes,UCSB-IZC00042078,UCSB-IZC00042078_had_lbs.jpg,14-Nov-2022 14:24:52,14-Nov-2022 14:25:06,,,1.1,
82424771,450695184,bethzylopez5,3027,1277,3459,1277,2954,1563,3606,1555,Yes,UCSB-IZC00033120,UCSB-IZC00033120_had_lbs.jpg,14-Nov-2022 14:25:06,14-Nov-2022 14:25:35,,,1.1,
82424737,450695272,bethzylopez5,2415,1465,2848,1457,2391,1628,2978,1653,Yes,UCSB-IZC00009840,UCSB-IZC00009840_had_lbs.jpg,14-Nov-2022 14:25:35,14-Nov-2022 14:26:01,,,1.1,
82424857,450695325,bethzylopez5,2513,1432,2962,1432,2538,1571,2880,1563,Yes,UCSB-IZC00040988,UCSB-IZC00040988_had_lbs.jpg,14-Nov-2022 14:26:01,14-Nov-2022 14:26:18,,,1.1,
82424804,450695391,bethzylopez5,3378,1685,3418,2175,3215,1702,3255,2036,Yes,UCSB-IZC00036684,UCSB-IZC00036684_had_lbs.jpg,14-Nov-2022 14:26:18,14-Nov-2022 14:26:43,,,1.1,
82424863,450695465,bethzylopez5,2652,1808,3092,1808,2668,1930,3027,1922,Yes,UCSB-IZC00041821,UCSB-IZC00041821_had_lbs.jpg,14-Nov-2022 14:26:43,14-Nov-2022 14:27:02,,,1.1,
82424869,450695624,bethzylopez5,2905,2199,3353,2207,2880,2321,3198,2321,Yes,UCSB-IZC00041997,UCSB-IZC00041997_had_lbs.jpg,14-Nov-2022 14:27:02,14-Nov-2022 14:27:49,,,1.1,
82424762,450695679,bethzylopez5,2733,1710,3174,1710,2766,1832,3051,1824,Yes,UCSB-IZC00030445,UCSB-IZC00030445_had_lbs.jpg,14-Nov-2022 14:27:49,14-Nov-2022 14:28:08,,,1.1,
82424856,450695939,bethzylopez5,2423,2085,2848,2077,2423,2183,2782,2166,Yes,UCSB-IZC00040840,UCSB-IZC00040840_had_lbs.jpg,14-Nov-2022 14:28:12,14-Nov-2022 14:29:48,,,1.1,
82424823,450695994,bethzylopez5,2782,1702,3223,1685,2799,1799,3141,1865,Yes,UCSB-IZC00038882,UCSB-IZC00038882_had_lbs.jpg,14-Nov-2022 14:29:48,14-Nov-2022 14:30:08,,,1.1,
82424947,450696075,bethzylopez5,2358,1979,2807,1979,2358,2085,2701,2134,Yes,UCSB-IZC00042892,UCSB-IZC00042892_had_lbs.jpg,14-Nov-2022 14:30:08,14-Nov-2022 14:30:36,,,1.1,
82424763,450696143,bethzylopez5,3051,959,3614,959,3263,1122,3263,1514,Yes,UCSB-IZC00030518,UCSB-IZC00030518_had_lbs.jpg,14-Nov-2022 14:30:36,14-Nov-2022 14:30:54,,,1.1,
82424915,450696226,bethzylopez5,2611,1628,3051,1620,2603,1783,2921,1775,Yes,UCSB-IZC00042594,UCSB-IZC00042594_had_lbs.jpg,14-Nov-2022 14:30:54,14-Nov-2022 14:31:18,,,1.1,
82424755,450696321,bethzylopez5,2505,1922,2929,1922,2489,2020,2954,2003,Yes,UCSB-IZC00028360,UCSB-IZC00028360_had_lbs.jpg,14-Nov-2022 14:31:18,14-Nov-2022 14:31:55,,,1.1,
82424892,450696353,bethzylopez5,2954,1310,3402,1302,2954,1441,3345,1432,Yes,UCSB-IZC00042117,UCSB-IZC00042117_had_lbs.jpg,14-Nov-2022 14:31:55,14-Nov-2022 14:32:12,,,1.1,
82424890,450696377,bethzylopez5,2432,1220,2880,1220,2399,1367,2888,1392,Yes,UCSB-IZC00042108,UCSB-IZC00042108_had_lbs.jpg,14-Nov-2022 14:32:12,14-Nov-2022 14:32:28,,,1.1,
82424738,450696424,bethzylopez5,2171,2468,2595,2452,2162,2582,2595,2582,No,UCSB-IZC00010261,UCSB-IZC00010261_had_lbs.jpg,14-Nov-2022 14:32:28,14-Nov-2022 14:32:49,,,1.1,
82424928,450696464,bethzylopez5,2081,503,2513,503,2277,1351,2676,1318,Yes,UCSB-IZC00042809,UCSB-IZC00042809_had_lbs.jpg,14-Nov-2022 14:32:50,14-Nov-2022 14:33:06,,,1.1,
82424842,450696803,bethzylopez5,2896,1636,3296,1644,2888,1767,3280,1767,Yes,UCSB-IZC00038927,UCSB-IZC00038927_had_lbs.jpg,14-Nov-2022 14:33:06,14-Nov-2022 14:35:14,,,1.1,
82424745,450696856,bethzylopez5,2635,1481,3027,1473,2644,1669,3149,1604,Yes,UCSB-IZC00010417,UCSB-IZC00010417_had_lbs.jpg,14-Nov-2022 14:35:14,14-Nov-2022 14:35:34,,,1.1,
82424817,450696909,bethzylopez5,3263,1416,3810,1416,3492,1636,3508,2003,Yes,UCSB-IZC00038676,UCSB-IZC00038676_had_lbs.jpg,14-Nov-2022 14:35:34,14-Nov-2022 14:35:53,,,1.1,
82424889,450697008,bethzylopez5,2179,2207,2635,2207,2211,2330,2521,2378,No,UCSB-IZC00042107,UCSB-IZC00042107_had_lbs.jpg,14-Nov-2022 14:35:53,14-Nov-2022 14:36:20,,,1.1,
82424847,450697160,bethzylopez5,2782,1824,3198,1816,2782,1954,3125,1963,Yes,UCSB-IZC00038937,UCSB-IZC00038937_had_lbs.jpg,14-Nov-2022 14:36:20,14-Nov-2022 14:36:51,,,1.1,
82424828,450697569,bethzylopez5,2929,2011,3370,2003,2954,2134,3296,2207,Yes,UCSB-IZC00038890,UCSB-IZC00038890_had_lbs.jpg,14-Nov-2022 14:36:51,14-Nov-2022 14:37:57,,,1.1,
82424777,450697703,bethzylopez5,2399,1905,2839,1897,2423,2158,3166,2166,Yes,UCSB-IZC00033151,UCSB-IZC00033151_had_lbs.jpg,14-Nov-2022 14:37:57,14-Nov-2022 14:38:17,,,1.1,
82424728,450697771,bethzylopez5,3590,1432,4095,1432,3761,1750,3785,2020,Yes,UCSB-IZC00005584,UCSB-IZC00005584_had_lbs.jpg,14-Nov-2022 14:38:17,14-Nov-2022 14:38:37,,,1.1,
82424867,450697822,bethzylopez5,2668,1759,3125,1759,2701,2077,2986,2117,Yes,UCSB-IZC00041911,UCSB-IZC00041911_had_lbs.jpg,14-Nov-2022 14:38:37,14-Nov-2022 14:38:52,,,1.1,
82424931,450697902,bethzylopez5,2456,1563,2905,1563,2448,1726,2872,1759,Yes,UCSB-IZC00042818,UCSB-IZC00042818_had_lbs.jpg,14-Nov-2022 14:38:59,14-Nov-2022 14:39:20,,,1.1,
82424791,450697976,bethzylopez5,2171,984,2595,992,2146,1139,2578,1139,Yes,UCSB-IZC00035557,UCSB-IZC00035557_had_lbs.jpg,14-Nov-2022 14:39:20,14-Nov-2022 14:39:37,,,1.1,
82424807,450698069,bethzylopez5,2644,1857,3084,1857,2684,2003,3002,2028,Yes,UCSB-IZC00037702,UCSB-IZC00037702_had_lbs.jpg,14-Nov-2022 14:39:37,14-Nov-2022 14:40:06,,,1.1,
82424900,450698121,bethzylopez5,2619,2060,3076,2069,2603,2166,2970,2207,Yes,UCSB-IZC00042550,UCSB-IZC00042550_had_lbs.jpg,14-Nov-2022 14:40:06,14-Nov-2022 14:40:23,,,1.1,
82424935,450698182,bethzylopez5,2921,1506,3394,1506,2937,1685,3288,1702,Yes,UCSB-IZC00042827,UCSB-IZC00042827_had_lbs.jpg,14-Nov-2022 14:40:23,14-Nov-2022 14:40:47,,,1.1,
82424727,450698248,bethzylopez5,2383,1498,2799,1498,2399,1644,2717,1644,Yes,UCSB-IZC00003946,UCSB-IZC00003946_had_lbs.jpg,14-Nov-2022 14:40:47,14-Nov-2022 14:41:08,,,1.1,
82424815,450698316,bethzylopez5,2285,1294,2701,1294,2220,1465,2611,1473,No,UCSB-IZC00038672,UCSB-IZC00038672_had_lbs.jpg,14-Nov-2022 14:41:08,14-Nov-2022 14:41:32,,,1.1,
82424918,450698403,bethzylopez5,2301,1677,2741,1669,2317,1791,2701,1783,Yes,UCSB-IZC00042600,UCSB-IZC00042600_had_lbs.jpg,14-Nov-2022 14:41:32,14-Nov-2022 14:42:01,,,1.1,
82424879,450701026,bethzylopez5,2334,1147,2733,1147,2391,1775,2733,1816,Yes,UCSB-IZC00042081,UCSB-IZC00042081_had_lbs.jpg,14-Nov-2022 14:54:50,14-Nov-2022 14:55:11,,,1.1,
82424792,450701070,bethzylopez5,2453,1553,2910,1548,2415,2358,3013,2331,Yes,UCSB-IZC00035570,UCSB-IZC00035570_had_lbs.jpg,14-Nov-2022 14:55:11,14-Nov-2022 14:55:34,,,1.1,
82424910,450701119,bethzylopez5,3174,1848,3614,1840,3239,2028,3614,2036,Yes,UCSB-IZC00042581,UCSB-IZC00042581_had_lbs.jpg,14-Nov-2022 14:55:34,14-Nov-2022 14:55:52,,,1.1,
82424786,450701147,bethzylopez5,1771,552,2179,552,1991,1963,2497,1922,Yes,UCSB-IZC00035333,UCSB-IZC00035333_had_lbs.jpg,14-Nov-2022 14:55:52,14-Nov-2022 14:56:05,,,1.1,
82424789,450701224,bethzylopez5,2334,1473,2342,1865,1518,1481,1869,1473,Yes,UCSB-IZC00035521,UCSB-IZC00035521_had_lbs.jpg,14-Nov-2022 14:56:05,14-Nov-2022 14:56:27,,,1.1,
82424835,450701272,bethzylopez5,2668,1367,3117,1375,2733,1930,3092,1930,Yes,UCSB-IZC00038906,UCSB-IZC00038906_had_lbs.jpg,14-Nov-2022 14:56:27,14-Nov-2022 14:56:43,,,1.1,
82424901,450701342,bethzylopez5,2799,1277,3263,1277,2823,1873,3198,1889,Yes,UCSB-IZC00042551,UCSB-IZC00042551_had_lbs.jpg,14-Nov-2022 14:56:43,14-Nov-2022 14:57:08,,,1.1,
82424784,450701388,bethzylopez5,1836,813,2277,804,1779,1343,2334,1326,Yes,UCSB-IZC00034475,UCSB-IZC00034475_had_lbs.jpg,14-Nov-2022 14:57:08,14-Nov-2022 14:57:25,,,1.1,
82424826,450701423,bethzylopez5,2268,715,2701,715,3035,2003,3435,2003,Yes,UCSB-IZC00038886,UCSB-IZC00038886_had_lbs.jpg,14-Nov-2022 14:57:25,14-Nov-2022 14:57:39,,,1.1,
82424911,450701512,bethzylopez5,2750,1392,3182,1392,2872,2069,3231,2069,Yes,UCSB-IZC00042585,UCSB-IZC00042585_had_lbs.jpg,14-Nov-2022 14:57:40,14-Nov-2022 14:58:19,,,1.1,
82424769,450701570,bethzylopez5,2301,1938,2733,1930,2187,2175,2790,2150,Yes,UCSB-IZC00033082,UCSB-IZC00033082_had_lbs.jpg,14-Nov-2022 14:58:19,14-Nov-2022 14:58:44,,,1.1,
82424799,450701639,bethzylopez5,2978,976,3590,976,3051,1343,3370,1375,Yes,UCSB-IZC00036121,UCSB-IZC00036121_had_lbs.jpg,14-Nov-2022 14:58:44,14-Nov-2022 14:59:05,,,1.1,
82424941,450701720,bethzylopez5,2334,1351,2782,1351,2309,2011,2733,2052,Yes,UCSB-IZC00042848,UCSB-IZC00042848_had_lbs.jpg,14-Nov-2022 14:59:05,14-Nov-2022 14:59:34,,,1.1,
82424805,450701782,bethzylopez5,3092,1122,3647,1106,3304,1669,3304,1946,Yes,UCSB-IZC00036709,UCSB-IZC00036709_had_lbs.jpg,14-Nov-2022 14:59:34,14-Nov-2022 14:59:54,,,1.1,
82424783,450701866,bethzylopez5,2627,1449,3092,1449,2472,2207,3125,2199,Yes,UCSB-IZC00034458,UCSB-IZC00034458_had_lbs.jpg,14-Nov-2022 14:59:54,14-Nov-2022 15:00:22,,,1.1,
82424844,450701912,bethzylopez5,2619,1131,3068,1114,2709,1587,3043,1563,Yes,UCSB-IZC00038930,UCSB-IZC00038930_had_lbs.jpg,14-Nov-2022 15:00:22,14-Nov-2022 15:00:42,,,1.1,
82424831,450701943,bethzylopez5,2839,1318,3272,1318,2954,1816,3280,1832,Yes,UCSB-IZC00038894,UCSB-IZC00038894_had_lbs.jpg,14-Nov-2022 15:00:42,14-Nov-2022 15:00:58,,,1.1,
82424797,450701998,bethzylopez5,3182,1457,3753,1457,3508,1840,3508,2069,Yes,UCSB-IZC00036078,UCSB-IZC00036078_had_lbs.jpg,14-Nov-2022 15:00:58,14-Nov-2022 15:01:28,,,1.1,
82424735,450702032,bethzylopez5,2252,1204,2644,1196,2317,1759,2684,1759,Yes,UCSB-IZC00009798,UCSB-IZC00009798_had_lbs.jpg,14-Nov-2022 15:01:28,14-Nov-2022 15:01:46,,,1.1,
82424741,450702097,bethzylopez5,2317,1302,2774,1294,2236,1963,2831,1963,Yes,UCSB-IZC00010290,UCSB-IZC00010290_had_lbs.jpg,14-Nov-2022 15:01:46,14-Nov-2022 15:02:14,,,1.1,
82424871,450702148,bethzylopez5,2089,764,2529,764,2595,1416,2954,1408,No,UCSB-IZC00042061,UCSB-IZC00042061_had_lbs.jpg,14-Nov-2022 15:02:14,14-Nov-2022 15:02:34,,,1.1,
82424904,450702189,bethzylopez5,2823,1432,3280,1432,3035,2117,3353,2085,Yes,UCSB-IZC00042561,UCSB-IZC00042561_had_lbs.jpg,14-Nov-2022 15:02:34,14-Nov-2022 15:02:49,,,1.1,
82424772,450702307,bethzylopez5,2105,1196,2554,1188,2203,1702,2587,1612,Yes,UCSB-IZC00033123,UCSB-IZC00033123_had_lbs.jpg,14-Nov-2022 15:02:49,14-Nov-2022 15:03:38,,,1.1,
82424960,450702353,bethzylopez5,2366,1392,2815,1392,2374,2069,2758,2069,,UCSB-IZC00044259,UCSB-IZC00044259_had_lbs.jpg,14-Nov-2022 15:03:38,14-Nov-2022 15:03:59,,,1.1,
82424888,450702519,bethzylopez5,2138,698,2595,690,3060,1783,3500,1759,No,UCSB-IZC00042102,UCSB-IZC00042102_had_lbs.jpg,14-Nov-2022 15:03:59,14-Nov-2022 15:05:09,,,1.1,
82424802,450702572,bethzylopez5,1600,788,2048,780,2032,2166,2635,2142,Yes,UCSB-IZC00036531,UCSB-IZC00036531_had_lbs.jpg,14-Nov-2022 15:05:09,14-Nov-2022 15:05:25,,,1.1,
82424939,450702620,bethzylopez5,2252,723,2684,707,2741,1587,3035,1579,Yes,UCSB-IZC00042832,UCSB-IZC00042832_had_lbs.jpg,14-Nov-2022 15:05:25,14-Nov-2022 15:05:41,,,1.1,
82424775,450702665,bethzylopez5,2513,1930,2970,1938,2464,2158,3092,2117,Yes,UCSB-IZC00033145,UCSB-IZC00033145_had_lbs.jpg,14-Nov-2022 15:05:41,14-Nov-2022 15:06:02,,,1.1,
82424731,450702972,bethzylopez5,2595,1098,2986,1098,2603,1653,2994,1636,Yes,UCSB-IZC00009076,UCSB-IZC00009076_had_lbs.jpg,14-Nov-2022 15:06:02,14-Nov-2022 15:08:08,,,1.1,
82424958,450703019,bethzylopez5,2040,804,2489,804,2644,1979,2945,1995,,UCSB-IZC00044222,UCSB-IZC00044222_had_lbs.jpg,14-Nov-2022 15:08:08,14-Nov-2022 15:08:34,,,1.1,
82424896,450703057,bethzylopez5,2766,1220,3223,1220,2839,1824,3223,1799,Yes,UCSB-IZC00042463,UCSB-IZC00042463_had_lbs.jpg,14-Nov-2022 15:08:34,14-Nov-2022 15:08:56,,,1.1,
82424768,450703093,bethzylopez5,2260,2240,2660,2240,2260,2427,2864,2387,Yes,UCSB-IZC00033070,UCSB-IZC00033070_had_lbs.jpg,14-Nov-2022 15:08:56,14-Nov-2022 15:09:13,,,1.1,
82424891,450703136,bethzylopez5,2627,2134,3076,2134,2668,2272,2962,2272,Yes,UCSB-IZC00042109,UCSB-IZC00042109_had_lbs.jpg,14-Nov-2022 15:09:13,14-Nov-2022 15:09:30,,,1.1,
82424841,450703209,bethzylopez5,2481,1914,2896,1905,2472,2085,2815,2060,Yes,UCSB-IZC00038925,UCSB-IZC00038925_had_lbs.jpg,14-Nov-2022 15:09:30,14-Nov-2022 15:09:57,,,1.1,
82424943,450703262,bethzylopez5,2684,1677,3117,1669,2684,1799,2978,1799,Yes,UCSB-IZC00042856,UCSB-IZC00042856_had_lbs.jpg,14-Nov-2022 15:09:57,14-Nov-2022 15:10:19,,,1.1,
82424906,450703349,bethzylopez5,3084,2028,3516,2028,3117,2166,3451,2142,No,UCSB-IZC00042570,UCSB-IZC00042570_had_lbs.jpg,14-Nov-2022 15:10:36,14-Nov-2022 15:10:55,,,1.1,
82424920,450703393,bethzylopez5,2546,1685,2986,1677,2546,1808,2913,1816,Yes,UCSB-IZC00042691,UCSB-IZC00042691_had_lbs.jpg,14-Nov-2022 15:10:55,14-Nov-2022 15:11:14,,,1.1,
82424916,450703508,bethzylopez5,2815,2191,3263,2191,2807,2321,3174,2346,Yes,UCSB-IZC00042597,UCSB-IZC00042597_had_lbs.jpg,14-Nov-2022 15:11:14,14-Nov-2022 15:11:53,,,1.1,
82424853,450703571,bethzylopez5,2489,1930,2954,1914,2529,2093,2848,2085,Yes,UCSB-IZC00040415,UCSB-IZC00040415_had_lbs.jpg,14-Nov-2022 15:11:53,14-Nov-2022 15:12:13,,,1.1,
82424754,450703625,bethzylopez5,2896,1767,3337,1759,2896,1922,3304,1930,Yes,UCSB-IZC00026242,UCSB-IZC00026242_had_lbs.jpg,14-Nov-2022 15:12:13,14-Nov-2022 15:12:31,,,1.1,
82424734,450703677,bethzylopez5,2464,1824,2921,1816,2456,1954,2945,1946,Yes,UCSB-IZC00009120,UCSB-IZC00009120_had_lbs.jpg,14-Nov-2022 15:12:31,14-Nov-2022 15:12:52,,,1.1,
82424850,450703787,bethzylopez5,2578,1938,3019,1930,2546,2101,2872,2101,Yes,UCSB-IZC00040386,UCSB-IZC00040386_had_lbs.jpg,14-Nov-2022 15:12:52,14-Nov-2022 15:13:24,,,1.1,
82424858,450703832,bethzylopez5,1698,674,2138,674,2171,2011,2546,1963,Yes,UCSB-IZC00041289,UCSB-IZC00041289_had_lbs.jpg,14-Nov-2022 15:13:24,14-Nov-2022 15:13:38,,,1.1,
82424948,450703921,bethzylopez5,2081,666,2521,666,2937,2028,3345,2077,Yes,UCSB-IZC00042900,UCSB-IZC00042900_had_lbs.jpg,14-Nov-2022 15:13:38,14-Nov-2022 15:14:07,,,1.1,
82424742,450704085,bethzylopez5,2113,1840,2570,1832,2089,2020,2538,1979,Yes,UCSB-IZC00010291,UCSB-IZC00010291_had_lbs.jpg,14-Nov-2022 15:14:07,14-Nov-2022 15:14:47,,,1.1,
82424957,450704147,bethzylopez5,2056,804,2497,796,2538,2305,2954,2297,Yes,UCSB-IZC00043737,UCSB-IZC00043737_had_lbs.jpg,14-Nov-2022 15:14:47,14-Nov-2022 15:15:00,,,1.1,
82424881,450704233,bethzylopez5,2538,1742,2970,1742,2538,1865,2905,1848,Yes,UCSB-IZC00042086,UCSB-IZC00042086_had_lbs.jpg,14-Nov-2022 15:15:00,14-Nov-2022 15:15:18,,,1.1,
82424760,450704691,bethzylopez5,3312,1261,3859,1261,3606,1604,3614,1946,Yes,UCSB-IZC00030236,UCSB-IZC00030236_had_lbs.jpg,14-Nov-2022 15:15:18,14-Nov-2022 15:17:24,,,1.1,
82424914,450704763,bethzylopez5,2872,1228,3304,1237,2856,1693,3247,1742,Yes,UCSB-IZC00042593,UCSB-IZC00042593_had_lbs.jpg,14-Nov-2022 15:17:24,14-Nov-2022 15:17:41,,,1.1,
82424885,450704915,bethzylopez5,3133,1383,3590,1383,3141,1653,3476,1644,Yes,UCSB-IZC00042090,UCSB-IZC00042090_had_lbs.jpg,14-Nov-2022 15:17:41,14-Nov-2022 15:18:18,,,1.1,
82424946,450705020,bethzylopez5,2472,1530,2913,1522,2472,1661,2823,1669,Yes,UCSB-IZC00042888,UCSB-IZC00042888_had_lbs.jpg,14-Nov-2022 15:18:18,14-Nov-2022 15:18:44,,,1.1,
82424951,450705085,bethzylopez5,2994,658,3435,658,3068,1791,3378,1799,Yes,UCSB-IZC00042942,UCSB-IZC00042942_had_lbs.jpg,14-Nov-2022 15:18:44,14-Nov-2022 15:19:00,,,1.1,
82424839,450705144,bethzylopez5,2138,715,2595,715,2725,2183,3068,2150,,UCSB-IZC00038914,UCSB-IZC00038914_had_lbs.jpg,14-Nov-2022 15:19:00,14-Nov-2022 15:19:14,,,1.1,
82424746,450705229,bethzylopez5,2497,1750,2913,1750,2472,1905,2831,1873,Yes,UCSB-IZC00010468,UCSB-IZC00010468_had_lbs.jpg,14-Nov-2022 15:19:14,14-Nov-2022 15:19:36,,,1.1,
82424788,450705388,bethzylopez5,2179,1840,2578,1848,2138,2109,2611,2003,Yes,UCSB-IZC00035505,UCSB-IZC00035505_had_lbs.jpg,14-Nov-2022 15:19:37,14-Nov-2022 15:20:24,,,1.1,
82424770,450705517,bethzylopez5,2521,2020,2978,2011,2415,2232,3198,2207,Yes,UCSB-IZC00033103,UCSB-IZC00033103_had_lbs.jpg,14-Nov-2022 15:20:24,14-Nov-2022 15:21:07,,,1.1,
82424733,450705567,bethzylopez5,1861,674,2260,674,2635,1889,3002,1889,Yes,UCSB-IZC00009106,UCSB-IZC00009106_had_lbs.jpg,14-Nov-2022 15:21:07,14-Nov-2022 15:21:24,,,1.1,
82424800,450705602,bethzylopez5,2660,813,3117,821,2529,1865,2848,1881,Yes,UCSB-IZC00036327,UCSB-IZC00036327_had_lbs.jpg,14-Nov-2022 15:21:24,14-Nov-2022 15:21:38,,,1.1,
82424838,450705666,bethzylopez5,2937,755,3345,755,2774,1718,3100,1685,Yes,UCSB-IZC00038913,UCSB-IZC00038913_had_lbs.jpg,14-Nov-2022 15:21:38,14-Nov-2022 15:22:00,,,1.1,
82424803,450705749,bethzylopez5,1983,152,2513,144,3280,1604,3280,2011,Yes,UCSB-IZC00036683,UCSB-IZC00036683_had_lbs.jpg,14-Nov-2022 15:22:00,14-Nov-2022 15:22:25,,,1.1,
