subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: x2,T2_1 Tegula length: y1,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version
82152515,449643134,Lizzibee,1440,1888,869,871,2364,2524,2155,2151,No,LACM ENT 601932,LACM ENT 601932_had_lbs.jpg,09-Nov-2022 05:21:07,09-Nov-2022 05:22:42,,,1.1
82156188,449661391,Pri_B,3301,3741,868,869,2202,2517,2045,2050,Yes,LACM ENT 602603,LACM ENT 602603_had_lbs.jpg,09-Nov-2022 09:26:28,09-Nov-2022 09:31:32,,,1.1
82154721,449661482,Pri_B,3366,3779,743,741,2306,2475,1643,1639,Yes,LACM ENT 602121,LACM ENT 602121_had_lbs-2.jpg,09-Nov-2022 09:31:32,09-Nov-2022 09:32:24,,,1.1
82153687,449661558,Pri_B,3173,3624,761,762,2031,2189,2002,1995,Yes,LACM ENT 602019,LACM ENT 602019_had_lbs-2.jpg,09-Nov-2022 09:32:24,09-Nov-2022 09:33:09,,,1.1
82155476,449661658,Pri_B,3660,4102,785,784,2634,2777,1695,1693,Yes,LACM ENT 602305,LACM ENT 602305_had_lbs.jpg,09-Nov-2022 09:33:09,09-Nov-2022 09:33:44,,,1.1
82153303,449693989,Pri_B,3815,4261,779,779,2827,3013,1641,1636,Yes,LACM ENT 601987had_lbs.jpg,LACM ENT 601987had_lbs.jpg,09-Nov-2022 14:30:08,09-Nov-2022 14:30:45,,,1.1
82154933,449694086,Pri_B,3723,4173,876,881,2443,2756,2439,2436,Yes,LACM ENT 602163,LACM ENT 602163_had_lbs.jpg,09-Nov-2022 14:30:45,09-Nov-2022 14:31:30,,,1.1
82156279,449755385,not-logged-in-a69cc20b1bfd7fa5ba2d,1429,1863,983,983,2175,2491,1748,1748,Yes,LACM ENT 602622,LACM ENT 602622_had_lbs.jpg,09-Nov-2022 18:46:19,09-Nov-2022 18:47:54,,,1.1
82153214,449849549,Lizzibee,1505,1956,843,841,2243,2400,1709,1712,Yes,LACM ENT 601980,LACM ENT 601980_had_lbs.jpg,10-Nov-2022 03:58:30,10-Nov-2022 04:00:04,,,1.1
82151578,449849760,Lizzibee,1738,2174,916,913,2381,2642,2306,2302,Yes,LACM ENT 601786,LACM ENT 601786_had_lbs.jpg,10-Nov-2022 04:00:04,10-Nov-2022 04:01:29,,,1.1
82151267,449849983,Lizzibee,1908,2349,895,891,2646,2832,1711,1696,Yes,LACM ENT 601620,LACM ENT 601620_had_lbs.jpg,10-Nov-2022 04:01:29,10-Nov-2022 04:03:00,,,1.1
82151626,449850190,Lizzibee,1919,2357,846,845,2696,2969,1907,1903,Yes,LACM ENT 601822,LACM ENT 601822_had_lbs.jpg,10-Nov-2022 04:04:11,10-Nov-2022 04:05:11,,,1.1
82151267,449850191,Lizzibee,1908,2349,895,891,2646,2832,1711,1696,Yes,LACM ENT 601620,LACM ENT 601620_had_lbs.jpg,10-Nov-2022 04:01:29,10-Nov-2022 04:03:00,,,1.1
82157225,449850285,Lizzibee,1819,2255,877,875,2590,2810,2037,2033,Yes,LACM_ENTB_5986,LACM_ENTB_5986_had_lbs.jpg,10-Nov-2022 04:05:11,10-Nov-2022 04:06:26,,,1.1
82157225,449850936,Lizzibee,1819,2255,877,875,2590,2810,2037,2033,Yes,LACM_ENTB_5986,LACM_ENTB_5986_had_lbs.jpg,10-Nov-2022 04:05:11,10-Nov-2022 04:06:26,,,1.1
82151609,449850937,Lizzibee,2012,2453,846,844,2577,3152,1921,1909,Yes,LACM ENT 601804,LACM ENT 601804_had_lbs.jpg,10-Nov-2022 04:07:28,10-Nov-2022 04:09:02,,,1.1
82153770,449850938,Lizzibee,1951,2401,731,731,2866,3051,1632,1626,Yes,LACM ENT 602024,LACM ENT 602024_had_lbs.jpg,10-Nov-2022 04:11:41,10-Nov-2022 04:13:29,,,1.1
82156087,449851093,Lizzibee,1920,2362,849,849,2348,2898,1842,1826,Yes,LACM ENT 602582,LACM ENT 602582_had_lbs.jpg,10-Nov-2022 04:13:29,10-Nov-2022 04:15:20,,,1.1
82154155,449851186,Lizzibee,1467,1906,768,763,2195,2367,1632,1631,Yes,LACM ENT 602061,LACM ENT 602061_had_lbs-2.jpg,10-Nov-2022 04:15:20,10-Nov-2022 04:16:27,,,1.1
82155708,449851298,Lizzibee,1523,1963,496,497,2226,2430,1691,1663,Yes,LACM ENT 602349,LACM ENT 602349_had_lbs-2.jpg,10-Nov-2022 04:16:27,10-Nov-2022 04:18:17,,,1.1
82151808,449851504,Lizzibee,2005,2446,827,827,2607,3198,2104,2062,Yes,LACM ENT 601884,LACM ENT 601884_had_lbs.jpg,10-Nov-2022 04:18:17,10-Nov-2022 04:20:22,,,1.1
82153498,449851613,Lizzibee,1704,2148,884,878,2378,2557,1889,1867,Yes,LACM ENT 602004,LACM ENT 602004_had_lbs.jpg,10-Nov-2022 04:20:22,10-Nov-2022 04:21:50,,,1.1
82151971,449853419,Lizzibee,1778,2214,865,864,2279,2528,2005,2002,Yes,LACM ENT 601899,LACM ENT 601899_had_lbs-2.jpg,10-Nov-2022 04:21:50,10-Nov-2022 04:37:40,,,1.1
82152999,449853600,Lizzibee,3396,3840,941,945,4194,4366,2043,1996,Yes,LACM ENT 601967,LACM ENT 601967_had_lbs-2.jpg,10-Nov-2022 04:37:40,10-Nov-2022 04:38:57,,,1.1
82155110,449853735,Lizzibee,2511,2955,169,171,3280,3467,1223,1218,Yes,LACM ENT 602233,LACM ENT 602233_had_lbs.jpg,10-Nov-2022 04:38:57,10-Nov-2022 04:40:09,,,1.1
82152781,449853945,Lizzibee,3124,3123,1365,1804,2161,2165,2191,2330,Yes,LACM ENT 601949,LACM ENT 601949_had_lbs.jpg,10-Nov-2022 04:40:10,10-Nov-2022 04:41:31,,,1.1
82152213,449854124,Lizzibee,4150,4595,765,766,5097,5061,1734,1913,Yes,LACM ENT 601914,LACM ENT 601914_had_lbs.jpg,10-Nov-2022 04:41:31,10-Nov-2022 04:42:48,,,1.1
82156891,449854309,Lizzibee,1376,1825,877,877,2128,2346,1970,1968,Yes,LACM_ENTB_5961,LACM_ENTB_5961_had_lbs.jpg,10-Nov-2022 04:42:48,10-Nov-2022 04:43:55,,,1.1
82152272,449854491,Lizzibee,1670,2109,781,780,2413,2583,1719,1715,Yes,LACM ENT 601917,LACM ENT 601917_had_lbs.jpg,10-Nov-2022 04:43:55,10-Nov-2022 04:45:06,,,1.1
82152064,449854653,Lizzibee,1747,2184,845,844,2437,2590,1652,1651,Yes,LACM ENT 601908,LACM ENT 601908_had_lbs-2.jpg,10-Nov-2022 04:45:06,10-Nov-2022 04:46:06,,,1.1
82153911,449854840,Lizzibee,1747,2186,825,825,2641,2802,1679,1676,Yes,LACM ENT 602039,LACM ENT 602039_had_lbs.jpg,10-Nov-2022 04:46:06,10-Nov-2022 04:47:31,,,1.1
82154978,449854961,Lizzibee,1596,2045,854,854,2250,2400,1836,1839,Yes,LACM ENT 602186,LACM ENT 602186_had_lbs-2.jpg,10-Nov-2022 04:47:31,10-Nov-2022 04:48:30,,,1.1
82153519,449855167,Lizzibee,2075,2526,729,727,2857,3073,1632,1629,Yes,LACM ENT 602007,LACM ENT 602007_had_lbs-2.jpg,10-Nov-2022 04:48:30,10-Nov-2022 04:49:44,,,1.1
82155572,449855307,Lizzibee,3256,3699,671,676,4202,4173,1699,1901,Yes,LACM ENT 602331,LACM ENT 602331_had_lbs-2.jpg,10-Nov-2022 04:49:44,10-Nov-2022 04:50:49,,,1.1
82154489,449855475,Lizzibee,2143,2591,734,731,2861,3042,1773,1771,Yes,LACM ENT 602093,LACM ENT 602093_had_lbs.jpg,10-Nov-2022 04:50:49,10-Nov-2022 04:51:57,,,1.1
82152940,449855595,Lizzibee,1567,2009,853,850,2112,2412,2217,2244,No,LACM ENT 601960,LACM ENT 601960_had_lbs.jpg,10-Nov-2022 04:51:57,10-Nov-2022 04:53:18,,,1.1
82151703,449855763,Lizzibee,1605,2046,865,865,2388,2618,2016,2022,Yes,LACM ENT 601868,LACM ENT 601868_had_lbs.jpg,10-Nov-2022 04:53:18,10-Nov-2022 04:55:16,,,1.1
82152870,449855880,Lizzibee,1997,2440,816,815,2838,2997,1797,1791,Yes,LACM ENT 601957,LACM ENT 601957_had_lbs.jpg,10-Nov-2022 04:55:16,10-Nov-2022 04:56:25,,,1.1
82156795,449875210,Pri_B,3548,3967,843,844,2614,2941,1868,1866,Yes,LACM ENT 602711,LACM ENT 602711_had_lbs.jpg,10-Nov-2022 09:51:58,10-Nov-2022 09:52:45,,,1.1
82155573,449875276,Pri_B,3254,3698,664,672,4173,4203,1903,1701,Yes,LACM ENT 602331,LACM ENT 602331_had_lbs.jpg,10-Nov-2022 09:52:45,10-Nov-2022 09:53:40,,,1.1
82155321,449875361,Pri_B,1476,1915,886,884,2224,2380,1914,1921,Yes,LACM ENT 602273,LACM ENT 602273_had_lbs.jpg,10-Nov-2022 09:53:40,10-Nov-2022 09:55:11,,,1.1
82154846,449885548,Babylamb,3577,3979,712,712,1977,2132,1884,1888,Yes,LACM ENT 602135,LACM ENT 602135_had_lbs-2.jpg,10-Nov-2022 12:24:17,10-Nov-2022 12:24:49,,,1.1
82155282,449885556,Babylamb,4291,3889,742,742,2119,2332,1730,1726,Yes,LACM ENT 602266,LACM ENT 602266_had_lbs.jpg,10-Nov-2022 12:24:49,10-Nov-2022 12:25:05,,,1.1
82153365,449885570,Babylamb,3859,4298,656,650,2477,2293,1605,1611,Yes,LACM ENT 601993,LACM ENT 601993_had_lbs.jpg,10-Nov-2022 12:25:05,10-Nov-2022 12:25:35,,,1.1
82152148,450093973,Lizzibee,2000,2445,818,817,2894,3060,1692,1695,Yes,LACM ENT 601910,LACM ENT 601910_had_lbs.jpg,11-Nov-2022 03:52:50,11-Nov-2022 03:54:38,,,1.1
82155806,450094372,Lizzibee,1716,2155,830,830,2454,2619,1760,1766,Yes,LACM ENT 602515,LACM ENT 602515_had_lbs-2.jpg,11-Nov-2022 03:54:38,11-Nov-2022 03:57:19,,,1.1
82155132,450094602,Lizzibee,1478,1915,886,884,2180,2342,1798,1797,Yes,LACM ENT 602238,LACM ENT 602238_had_lbs.jpg,11-Nov-2022 03:57:20,11-Nov-2022 03:58:54,,,1.1
82156861,450095081,Lizzibee,1712,2157,874,874,2477,2696,1994,2021,Yes,LACM_ENTB_5958,LACM_ENTB_5958_had_lbs.jpg,11-Nov-2022 03:58:54,11-Nov-2022 04:02:02,,,1.1
82155288,450095311,Lizzibee,1532,1972,846,844,2095,2270,1905,1905,Yes,LACM ENT 602268,LACM ENT 602268_had_lbs.jpg,11-Nov-2022 04:02:02,11-Nov-2022 04:03:37,,,1.1
82155563,450095526,Lizzibee,1942,2385,800,800,2974,3155,1868,1865,Yes,LACM ENT 602327,LACM ENT 602327_had_lbs-2.jpg,11-Nov-2022 04:03:37,11-Nov-2022 04:05:02,,,1.1
82154881,450095719,Lizzibee,1567,1976,774,774,2295,2436,1610,1614,Yes,LACM ENT 602145,LACM ENT 602145_had_lbs.jpg,11-Nov-2022 04:05:02,11-Nov-2022 04:06:09,,,1.1
82156328,450095905,Lizzibee,1873,2360,885,884,2605,2971,2045,2040,Yes,LACM ENT 602626,LACM ENT 602626_had_lbs.jpg,11-Nov-2022 04:06:09,11-Nov-2022 04:07:15,,,1.1
82155728,450096202,Lizzibee,1523,1963,494,495,2229,2426,1683,1655,Yes,LACM ENT 602349,LACM ENT 602349_had_lbs.jpg,11-Nov-2022 04:07:15,11-Nov-2022 04:09:03,,,1.1
82154392,450096478,Lizzibee,1424,1862,941,936,2382,2239,1940,1942,No,LACM ENT 602085,LACM ENT 602085_had_lbs.jpg,11-Nov-2022 04:09:03,11-Nov-2022 04:10:41,,,1.1
82152648,450096724,Lizzibee,4213,4663,357,360,4868,5051,1364,1406,Yes,LACM ENT 601939,LACM ENT 601939_had_lbs-2.jpg,11-Nov-2022 04:10:41,11-Nov-2022 04:12:30,,,1.1
82155510,450124965,darylpogi,2570,2543,1568,2201,2835,2738,1557,2201,Yes,LACM ENT 602316,LACM ENT 602316_had_lbs.jpg,11-Nov-2022 08:50:41,11-Nov-2022 08:51:29,,,1.1
82151261,450124989,darylpogi,2646,2673,1552,2125,2494,2970,1703,1779,,LACM ENT 601619,LACM ENT 601619_had_lbs.jpg,11-Nov-2022 08:51:29,11-Nov-2022 08:51:41,,,1.1
82151267,450126309,Pri_B,1907,2350,885,883,2647,2822,1706,1691,Yes,LACM ENT 601620,LACM ENT 601620_had_lbs.jpg,11-Nov-2022 09:05:50,11-Nov-2022 09:06:28,,,1.1
82156361,450126365,Pri_B,3785,4229,705,715,2868,3137,1632,1632,Yes,LACM ENT 602630,LACM ENT 602630_had_lbs.jpg,11-Nov-2022 09:06:28,11-Nov-2022 09:07:01,,,1.1
82153633,450207763,lilylovebug,3336,3584,1894,1910,3507,3402,1657,2425,Yes,LACM ENT 602014,LACM ENT 602014_had_lbs-2.jpg,11-Nov-2022 17:53:34,11-Nov-2022 17:54:06,,,1.1
82157414,450208085,lilylovebug,2643,2609,1661,2285,2652,2910,2013,2053,Yes,LACM_ENTB_6003,LACM_ENTB_6003_had_lbs.jpg,11-Nov-2022 17:54:06,11-Nov-2022 17:55:30,,,1.1
82151618,450227323,Suem28,2030,2477,870,869,2750,2913,1836,1852,Yes,LACM ENT 601816,LACM ENT 601816_had_lbs.jpg,11-Nov-2022 19:16:29,11-Nov-2022 19:17:11,,,1.1
82150951,450227492,Suem28,1740,2179,884,884,2383,2668,2166,2168,Yes,LACM ENT 601480,LACM ENT 601480_had_lbs.jpg,11-Nov-2022 19:17:11,11-Nov-2022 19:17:56,,,1.1
82152027,450227658,Suem28,1406,1818,754,750,2051,2200,1826,1818,Yes,LACM ENT 601901,LACM ENT 601901_had_lbs-2.jpg,11-Nov-2022 19:17:56,11-Nov-2022 19:18:42,,,1.1
82152184,450227775,Suem28,2001,2444,820,817,2801,2980,1954,1940,Yes,LACM ENT 601912,LACM ENT 601912_had_lbs.jpg,11-Nov-2022 19:18:42,11-Nov-2022 19:19:19,,,1.1
82151781,450228089,Suem28,1749,2192,1004,996,2903,3172,2142,2124,Yes,LACM ENT 601880,LACM ENT 601880_had_lbs.jpg,11-Nov-2022 19:19:19,11-Nov-2022 19:20:46,,,1.1
82151261,450228253,Suem28,1790,2230,844,844,2540,2743,1722,1720,Yes,LACM ENT 601619,LACM ENT 601619_had_lbs.jpg,11-Nov-2022 19:20:46,11-Nov-2022 19:21:40,,,1.1
82156944,450228428,Suem28,3566,4018,820,820,2464,2682,1852,1825,Yes,LACM_ENTB_5965,LACM_ENTB_5965_had_lbs.jpg,11-Nov-2022 19:21:40,11-Nov-2022 19:22:30,,,1.1
82155181,450228540,Suem28,2003,2445,823,823,2801,2973,1741,1744,Yes,LACM ENT 602247,LACM ENT 602247_had_lbs-2.jpg,11-Nov-2022 19:22:30,11-Nov-2022 19:23:02,,,1.1
82155976,450228704,Suem28,1688,2129,855,852,2221,2792,1742,1748,Yes,LACM ENT 602559,LACM ENT 602559_had_lbs.jpg,11-Nov-2022 19:23:02,11-Nov-2022 19:23:49,,,1.1
82152538,450228958,Suem28,1838,2282,839,835,2428,2768,1941,1943,Yes,LACM ENT 601933,LACM ENT 601933_had_lbs-2.jpg,11-Nov-2022 19:23:50,11-Nov-2022 19:25:02,,,1.1
82157473,450229315,Suem28,1891,2338,793,791,2519,2753,1906,1887,Yes,LACM_ENTB_6008,LACM_ENTB_6008_had_lbs.jpg,11-Nov-2022 19:25:02,11-Nov-2022 19:26:23,,,1.1
82154123,450229439,Suem28,1866,2303,854,849,2655,2836,1701,1687,Yes,LACM ENT 602056,LACM ENT 602056_had_lbs.jpg,11-Nov-2022 19:26:23,11-Nov-2022 19:26:57,,,1.1
82156247,450229591,Suem28,1990,2404,794,792,2390,2711,1647,1642,Yes,LACM ENT 602618,LACM ENT 602618_had_lbs.jpg,11-Nov-2022 19:26:57,11-Nov-2022 19:27:34,,,1.1
82156251,450229741,Suem28,1901,2313,820,820,2500,2797,1730,1720,Yes,LACM ENT 602620,LACM ENT 602620_had_lbs.jpg,11-Nov-2022 19:27:34,11-Nov-2022 19:28:14,,,1.1
82152728,450229853,Suem28,1980,2425,815,812,2842,3029,1778,1771,Yes,LACM ENT 601943,LACM ENT 601943_had_lbs-2.jpg,11-Nov-2022 19:28:14,11-Nov-2022 19:28:46,,,1.1
82151450,450230026,Suem28,3762,4200,819,819,3161,3762,1979,1975,No,LACM ENT 601734,LACM ENT 601734_had_lbs.jpg,11-Nov-2022 19:28:46,11-Nov-2022 19:29:28,,,1.1
82155949,450230736,Suem28,1919,2360,847,845,2376,2924,1940,1908,Yes,LACM ENT 602557,LACM ENT 602557_had_lbs.jpg,11-Nov-2022 19:32:05,11-Nov-2022 19:33:07,,,1.1
82156114,450230860,Suem28,3493,3935,875,875,2636,2953,1929,1944,Yes,LACM ENT 602585,LACM ENT 602585_had_lbs.jpg,11-Nov-2022 19:33:07,11-Nov-2022 19:33:51,,,1.1
82153549,450231002,Suem28,3600,4044,851,851,2502,2845,2330,2354,Yes,LACM ENT 602009,LACM ENT 602009_had_lbs-2.jpg,11-Nov-2022 19:33:51,11-Nov-2022 19:34:35,,,1.1
82151887,450231134,Suem28,3499,3945,817,819,2383,2554,2053,2041,Yes,LACM ENT 601891,LACM ENT 601891_had_lbs.jpg,11-Nov-2022 19:34:35,11-Nov-2022 19:35:16,,,1.1
82155583,450231314,Suem28,2016,2463,733,733,2827,3024,1612,1615,Yes,LACM ENT 602334,LACM ENT 602334_had_lbs.jpg,11-Nov-2022 19:35:16,11-Nov-2022 19:36:08,,,1.1
82155933,450312114,Lizzibee,1779,2221,867,866,2472,2661,1922,1920,Yes,LACM ENT 602551,LACM ENT 602551_had_lbs.jpg,12-Nov-2022 04:31:17,12-Nov-2022 04:32:33,,,1.1
82151370,450312314,Lizzibee,1993,2441,816,815,2433,2639,2200,2212,Yes,LACM ENT 601700,LACM ENT 601700_had_lbs.jpg,12-Nov-2022 04:32:33,12-Nov-2022 04:33:51,,,1.1
82155414,450312440,Lizzibee,1612,1897,656,655,1615,1740,1359,1354,Yes,LACM ENT 602295.jpg,LACM ENT 602295.jpg,12-Nov-2022 04:33:51,12-Nov-2022 04:34:50,,,1.1
82156477,450312597,Lizzibee,1758,2202,886,884,2093,2387,1963,1926,Yes,LACM ENT 602656,LACM ENT 602656_had_lbs.jpg,12-Nov-2022 04:34:50,12-Nov-2022 04:36:04,,,1.1
82154123,450312722,Lizzibee,1864,2303,850,846,2660,2835,1690,1680,Yes,LACM ENT 602056,LACM ENT 602056_had_lbs.jpg,12-Nov-2022 04:36:04,12-Nov-2022 04:37:30,,,1.1
82154207,450312927,Lizzibee,1981,2423,808,807,2813,2990,1709,1709,Yes,LACM ENT 602070,LACM ENT 602070_had_lbs-2.jpg,12-Nov-2022 04:37:30,12-Nov-2022 04:39:28,,,1.1
82153904,450313054,Lizzibee,2000,2443,814,812,2853,3015,1784,1780,Yes,LACM ENT 602037,LACM ENT 602037_had_lbs.jpg,12-Nov-2022 04:39:28,12-Nov-2022 04:40:35,,,1.1
82151338,450313171,Lizzibee,1829,2271,908,910,2810,2622,1719,1732,No,LACM ENT 601684,LACM ENT 601684_had_lbs.jpg,12-Nov-2022 04:40:35,12-Nov-2022 04:41:55,,,1.1
82153957,450355713,Suem28,1405,1817,756,752,2234,2397,1608,1601,Yes,LACM ENT 602041,LACM ENT 602041_had_lbs-2.jpg,12-Nov-2022 12:59:44,12-Nov-2022 13:00:24,,,1.1
82155036,450355738,Suem28,1506,1956,849,846,2138,2309,1838,1831,Yes,LACM ENT 602207,LACM ENT 602207_had_lbs-2.jpg,12-Nov-2022 13:00:24,12-Nov-2022 13:01:07,,,1.1
82155622,450514471,Suem28,1274,1713,796,797,2164,2292,1722,1709,Yes,LACM ENT 602345,LACM ENT 602345_had_lbs-2.jpg,13-Nov-2022 15:23:47,13-Nov-2022 15:24:31,,,1.1
82152676,450514549,Suem28,4212,4666,356,359,4848,5060,1358,1407,Yes,LACM ENT 601939,LACM ENT 601939_had_lbs.jpg,13-Nov-2022 15:24:31,13-Nov-2022 15:25:17,,,1.1
82156626,450676427,Pri_B,3549,3965,791,788,2566,2853,1964,1970,Yes,LACM ENT 602687,LACM ENT 602687_had_lbs.jpg,14-Nov-2022 11:48:38,14-Nov-2022 11:49:16,,,1.1
82152034,450676512,Pri_B,1476,1760,537,543,1315,1444,1175,1156,Yes,LACM ENT 601907.jpg,LACM ENT 601907.jpg,14-Nov-2022 11:49:16,14-Nov-2022 11:50:32,,,1.1
82155193,450763685,Suem28,1755,2191,825,820,2540,2699,1788,1785,Yes,LACM ENT 602248,LACM ENT 602248_had_lbs.jpg,14-Nov-2022 19:13:17,14-Nov-2022 19:13:56,,,1.1
82155445,450842400,disasterjew,2755,2769,1540,2373,2345,2561,1735,1735,No,LACM ENT 602300,LACM ENT 602300_had_lbs.jpg,15-Nov-2022 00:07:24,15-Nov-2022 00:08:48,,,1.1
82154546,450842425,disasterjew,3386,3365,1679,2512,2755,3018,1984,1984,,LACM ENT 602097,LACM ENT 602097_had_lbs-2.jpg,15-Nov-2022 00:08:48,15-Nov-2022 00:09:06,,,1.1
82153188,450842438,disasterjew,3095,3074,2213,1422,2443,2678,1700,1700,,LACM ENT 601979,LACM ENT 601979_had_lbs-2.jpg,15-Nov-2022 00:09:06,15-Nov-2022 00:09:20,,,1.1
82151513,450842460,disasterjew,2595,2588,2824,1776,2137,2456,2137,2130,,LACM ENT 601758,LACM ENT 601758_had_lbs.jpg,15-Nov-2022 00:09:20,15-Nov-2022 00:09:42,,,1.1
82153794,450842543,disasterjew,1977,2419,831,831,2846,3033,1729,1724,Yes,LACM ENT 602027,LACM ENT 602027_had_lbs-2.jpg,15-Nov-2022 00:09:42,15-Nov-2022 00:11:11,,,1.1
82154061,450842579,disasterjew,2061,1631,819,812,2255,2470,1797,1804,,LACM ENT 602048,LACM ENT 602048_had_lbs.jpg,15-Nov-2022 00:11:11,15-Nov-2022 00:11:30,,,1.1
82153074,450842604,disasterjew,1985,2422,819,819,2831,3032,1790,1804,,LACM ENT 601972,LACM ENT 601972_had_lbs-2.jpg,15-Nov-2022 00:11:30,15-Nov-2022 00:11:46,,,1.1
82154557,450842755,disasterjew,2311,1867,798,805,2783,3012,1978,1964,,LACM ENT 602097,LACM ENT 602097_had_lbs.jpg,15-Nov-2022 00:11:46,15-Nov-2022 00:13:08,,,1.1
82152506,450842772,disasterjew,1430,1894,722,735,2325,2574,2089,2082,,LACM ENT 601932,LACM ENT 601932_had_lbs-2.jpg,15-Nov-2022 00:13:08,15-Nov-2022 00:13:24,,,1.1
82151610,450842802,disasterjew,1818,2311,847,860,2144,2470,2144,2130,,LACM ENT 601809,LACM ENT 601809_had_lbs.jpg,15-Nov-2022 00:13:24,15-Nov-2022 00:13:53,,,1.1
82154820,450842828,disasterjew,1249,1707,791,798,2040,2262,1804,1818,,LACM ENT 602131,LACM ENT 602131_had_lbs.jpg,15-Nov-2022 00:13:53,15-Nov-2022 00:14:04,,,1.1
82155260,450842857,disasterjew,1534,1138,840,840,1763,1999,1762,1762,,LACM ENT 602264,LACM ENT 602264_had_lbs.jpg,15-Nov-2022 00:14:04,15-Nov-2022 00:14:19,,,1.1
82151450,450842894,disasterjew,2436,1992,819,812,3130,3803,1950,1950,,LACM ENT 601734,LACM ENT 601734_had_lbs.jpg,15-Nov-2022 00:14:19,15-Nov-2022 00:14:46,,,1.1
82155068,450842913,disasterjew,1402,1853,534,576,2179,2415,1554,1575,,LACM ENT 602217,LACM ENT 602217_had_lbs.jpg,15-Nov-2022 00:14:46,15-Nov-2022 00:14:59,,,1.1
82152781,450842950,disasterjew,3104,3104,1369,1786,2151,2133,2341,2179,No,LACM ENT 601949,LACM ENT 601949_had_lbs.jpg,15-Nov-2022 00:14:59,15-Nov-2022 00:15:14,,,1.1
82155933,450842979,disasterjew,1763,2234,735,735,2443,2685,1922,1922,Yes,LACM ENT 602551,LACM ENT 602551_had_lbs.jpg,15-Nov-2022 00:15:14,15-Nov-2022 00:15:26,,,1.1
82155324,450843001,disasterjew,1853,2311,652,694,2665,2907,1520,1513,,LACM ENT 602275,LACM ENT 602275_had_lbs.jpg,15-Nov-2022 00:15:26,15-Nov-2022 00:15:39,,,1.1
82155381,450843025,disasterjew,1929,2345,694,735,2658,2852,1998,2005,,LACM ENT 602287,LACM ENT 602287_had_lbs.jpg,15-Nov-2022 00:15:39,15-Nov-2022 00:15:52,,,1.1
82152626,450843047,disasterjew,1395,1860,687,694,2186,2491,1610,1603,,LACM ENT 601937,LACM ENT 601937_had_lbs.jpg,15-Nov-2022 00:15:52,15-Nov-2022 00:16:04,,,1.1
82154940,450843069,disasterjew,1450,1915,652,631,2221,2366,1811,1783,No,LACM ENT 602166,LACM ENT 602166_had_lbs.jpg,15-Nov-2022 00:16:05,15-Nov-2022 00:16:17,,,1.1
82152999,450843084,disasterjew,3386,3851,853,874,4184,4399,2054,2005,,LACM ENT 601967,LACM ENT 601967_had_lbs-2.jpg,15-Nov-2022 00:16:17,15-Nov-2022 00:16:27,,,1.1
82157455,450861140,del19a,1886,2338,722,715,2563,2862,1811,1805,,LACM_ENTB_6007,LACM_ENTB_6007_had_lbs.jpg,15-Nov-2022 02:20:22,15-Nov-2022 02:20:40,,,1.1
82151609,450861174,del19a,2012,2451,768,762,2550,3155,1745,1705,,LACM ENT 601804,LACM ENT 601804_had_lbs.jpg,15-Nov-2022 02:20:40,15-Nov-2022 02:20:53,,,1.1
82155104,450861229,del19a,1813,2271,715,715,2597,2816,1798,1798,,LACM ENT 602231,LACM ENT 602231_had_lbs.jpg,15-Nov-2022 02:20:53,15-Nov-2022 02:21:23,,,1.1
82154575,450861249,del19a,1567,1992,728,728,2178,2351,1506,1506,,LACM ENT 602098,LACM ENT 602098_had_lbs-2.jpg,15-Nov-2022 02:21:23,15-Nov-2022 02:21:35,,,1.1
82155186,450861299,del19a,1999,2444,748,742,2809,2989,1699,1699,,LACM ENT 602247,LACM ENT 602247_had_lbs.jpg,15-Nov-2022 02:21:35,15-Nov-2022 02:21:54,,,1.1
82151565,450876559,not-logged-in-3dc6b0f1b743809fed8d,2659,3088,1732,1730,2660,2837,1681,1690,Yes,LACM ENT 601780,LACM ENT 601780_had_lbs.jpg,15-Nov-2022 03:52:07,15-Nov-2022 03:56:05,,,1.1
82155252,450876671,not-logged-in-3dc6b0f1b743809fed8d,2379,2816,2102,2107,2387,2687,2168,2167,Yes,LACM ENT 602258,LACM ENT 602258_had_lbs.jpg,15-Nov-2022 03:56:05,15-Nov-2022 03:57:01,,,1.1
82154740,450977798,Suem28,1682,2124,768,768,2390,2568,1691,1685,Yes,LACM ENT 602125,LACM ENT 602125_had_lbs-2.jpg,15-Nov-2022 16:51:35,15-Nov-2022 16:52:19,,,1.1
82155352,450977986,Suem28,1704,2141,821,819,2832,2992,1642,1642,Yes,LACM ENT 602282,LACM ENT 602282_had_lbs.jpg,15-Nov-2022 16:52:19,15-Nov-2022 16:53:01,,,1.1
82155006,450978154,Suem28,1996,2443,821,817,2937,3104,1721,1713,Yes,LACM ENT 602198,LACM ENT 602198_had_lbs-2.jpg,15-Nov-2022 16:53:01,15-Nov-2022 16:53:33,,,1.1
82150946,450978398,Suem28,1938,2353,858,855,2526,2840,1793,1799,Yes,LACM ENT 601478,LACM ENT 601478_had_lbs.jpg,15-Nov-2022 16:53:33,15-Nov-2022 16:54:18,,,1.1
